ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Transport_Score,Amenities_Count,Accessibility_Score,Size_Category
182519,Uttarakhand,Haridwar,Locality_397,Villa,3,3181,327.54,10296.762024520593,2019,Furnished,15,14,6,3,5,High,No,Yes,Playground,East,Builder,Under_Construction,3,1,11,Large
190984,Kerala,Kochi,Locality_185,Villa,1,4799,123.16,2566.367993331944,1995,Unfurnished,30,4,30,2,8,Low,No,Yes,"Playground, Gym, Pool, Clubhouse",West,Owner,Ready_to_Move,1,4,11,Large
180465,West Bengal,Durgapur,Locality_278,Independent House,5,4211,487.38,11573.972928045594,1999,Unfurnished,29,30,26,3,7,Medium,Yes,No,"Gym, Pool, Clubhouse, Garden, Playground",West,Broker,Under_Construction,2,5,12,Large
205957,Madhya Pradesh,Indore,Locality_147,Independent House,5,4938,469.7,9511.948157148645,1999,Unfurnished,25,25,26,2,3,Medium,No,No,"Clubhouse, Pool, Garden",East,Builder,Ready_to_Move,2,3,7,Large
131545,Haryana,Faridabad,Locality_282,Villa,3,2475,414.53,16748.68686868687,1996,Unfurnished,3,17,29,7,8,Medium,No,Yes,"Clubhouse, Playground, Garden, Pool",North,Broker,Under_Construction,2,4,17,Large
95031,Gujarat,Ahmedabad,Locality_390,Independent House,5,881,335.73,38107.832009080594,2006,Unfurnished,12,10,19,10,6,High,Yes,No,"Playground, Gym, Garden, Clubhouse, Pool",South,Builder,Ready_to_Move,3,5,19,Medium
233758,Karnataka,Mangalore,Locality_55,Independent House,4,2712,454.91,16773.96755162242,1993,Semi-furnished,4,26,32,5,9,Medium,No,No,"Garden, Pool",East,Broker,Ready_to_Move,2,2,16,Large
244945,Madhya Pradesh,Bhopal,Locality_477,Villa,2,3405,449.8,13209.985315712189,2015,Semi-furnished,29,21,10,4,9,Medium,Yes,No,"Pool, Clubhouse, Playground",West,Builder,Under_Construction,2,3,15,Large
143371,Kerala,Trivandrum,Locality_153,Villa,5,3744,171.92,4591.880341880342,1992,Semi-furnished,6,22,33,10,5,Low,Yes,Yes,"Gym, Garden, Clubhouse",North,Broker,Under_Construction,1,3,16,Large
13631,Uttarakhand,Dehradun,Locality_264,Apartment,3,4290,26.31,613.2867132867133,2002,Semi-furnished,20,20,23,8,6,Medium,No,No,"Gym, Clubhouse, Pool",West,Broker,Under_Construction,2,3,16,Large
212348,Andhra Pradesh,Vishakhapatnam,Locality_207,Independent House,4,1689,200.07,11845.470692717585,2000,Semi-furnished,11,21,25,6,2,High,No,No,"Gym, Garden",East,Broker,Under_Construction,3,2,11,Large
231874,Telangana,Warangal,Locality_62,Apartment,5,4247,478.45,11265.59924652696,2009,Furnished,1,1,16,5,9,Medium,No,No,Gym,North,Owner,Under_Construction,2,1,16,Large
45468,Bihar,Gaya,Locality_41,Villa,5,2206,478.98,21712.60199456029,2013,Furnished,26,5,12,6,7,Medium,No,No,"Garden, Playground",North,Owner,Ready_to_Move,2,2,15,Large
158436,Uttar Pradesh,Lucknow,Locality_114,Independent House,4,3222,312.76,9707.01427684668,1995,Semi-furnished,9,17,30,3,3,High,Yes,Yes,"Garden, Gym, Pool",West,Builder,Under_Construction,3,3,9,Large
180918,West Bengal,Kolkata,Locality_144,Villa,4,4042,434.41,10747.40227610094,2021,Semi-furnished,23,22,4,7,10,Low,Yes,Yes,"Clubhouse, Gym, Pool, Garden",South,Owner,Under_Construction,1,4,18,Large
151502,Jharkhand,Ranchi,Locality_336,Apartment,5,1263,96.02,7602.533650039588,2014,Semi-furnished,9,13,11,10,10,High,Yes,Yes,"Playground, Clubhouse, Gym, Garden, Pool",East,Owner,Ready_to_Move,3,5,23,Medium
201301,Kerala,Kochi,Locality_392,Independent House,2,1809,340.89,18844.112769485902,2023,Semi-furnished,7,19,2,8,2,Medium,No,Yes,"Playground, Gym",East,Owner,Under_Construction,2,2,12,Large
65099,Gujarat,Ahmedabad,Locality_258,Apartment,5,4595,95.74,2083.569096844396,2010,Furnished,26,20,15,3,1,Low,Yes,Yes,"Garden, Clubhouse, Playground, Pool",South,Broker,Under_Construction,1,4,5,Large
69509,Rajasthan,Jodhpur,Locality_130,Apartment,2,1817,470.31,25883.874518436984,2022,Semi-furnished,1,27,3,5,5,High,No,Yes,"Gym, Clubhouse, Garden, Playground",West,Builder,Under_Construction,3,4,13,Large
4833,Assam,Guwahati,Locality_266,Independent House,4,849,32.0,3769.140164899882,1994,Furnished,12,4,31,9,10,Low,Yes,No,"Clubhouse, Gym, Pool, Playground",West,Broker,Ready_to_Move,1,4,20,Medium
152387,Madhya Pradesh,Bhopal,Locality_246,Villa,1,567,367.41,64798.9417989418,2018,Furnished,8,24,7,9,7,Medium,Yes,No,"Pool, Garden, Gym, Clubhouse, Playground",West,Owner,Under_Construction,2,5,18,Small
143321,Odisha,Cuttack,Locality_265,Apartment,2,1339,132.34,9883.495145631068,1992,Unfurnished,2,18,33,10,10,Low,Yes,Yes,"Playground, Gym",East,Broker,Under_Construction,1,2,21,Medium
40416,Maharashtra,Nagpur,Locality_360,Villa,1,1696,248.55,14655.07075471698,1994,Furnished,2,10,31,6,7,Low,No,No,"Clubhouse, Garden, Pool, Playground, Gym",East,Builder,Ready_to_Move,1,5,14,Large
110174,Assam,Silchar,Locality_87,Independent House,5,4659,27.23,584.4601845889675,1997,Unfurnished,26,10,28,3,9,Low,Yes,Yes,Pool,North,Builder,Ready_to_Move,1,1,13,Large
128769,Kerala,Trivandrum,Locality_227,Independent House,3,757,348.58,46047.55614266843,2023,Unfurnished,19,1,2,7,6,Medium,Yes,Yes,"Clubhouse, Playground, Gym, Garden, Pool",North,Builder,Ready_to_Move,2,5,15,Small
60787,Uttar Pradesh,Lucknow,Locality_325,Apartment,3,4200,323.2,7695.238095238095,2017,Semi-furnished,7,28,8,2,3,Low,Yes,No,"Gym, Playground",East,Broker,Ready_to_Move,1,2,6,Large
154943,Delhi,New Delhi,Locality_131,Independent House,5,2886,271.31,9400.9009009009,2001,Unfurnished,17,23,24,8,10,Medium,No,Yes,"Pool, Playground, Clubhouse",West,Broker,Ready_to_Move,2,3,20,Large
89459,Delhi,Dwarka,Locality_47,Villa,1,4938,76.55,1550.2227622519238,2019,Semi-furnished,10,21,6,10,4,Medium,Yes,Yes,"Clubhouse, Gym, Playground",North,Broker,Ready_to_Move,2,3,16,Large
198762,Punjab,Amritsar,Locality_82,Apartment,3,4012,173.52,4325.024925224327,2011,Unfurnished,24,7,14,9,2,Low,Yes,Yes,"Pool, Gym, Garden",West,Owner,Ready_to_Move,1,3,12,Large
211395,West Bengal,Durgapur,Locality_243,Independent House,5,4514,319.96,7088.170137350465,2006,Unfurnished,2,9,19,2,5,Medium,No,No,Pool,North,Broker,Under_Construction,2,1,9,Large
173148,West Bengal,Kolkata,Locality_495,Villa,4,556,251.07,45156.474820143885,2005,Furnished,20,21,20,8,4,High,Yes,No,"Pool, Playground, Gym, Garden, Clubhouse",South,Builder,Under_Construction,3,5,15,Small
241817,Uttarakhand,Haridwar,Locality_33,Villa,2,508,72.13,14198.818897637797,1996,Semi-furnished,4,24,29,5,5,Medium,No,No,Pool,West,Builder,Ready_to_Move,2,1,12,Small
71210,West Bengal,Kolkata,Locality_317,Villa,2,3301,290.72,8807.028173280825,2020,Unfurnished,0,8,5,8,1,Medium,Yes,No,"Garden, Clubhouse, Pool, Playground",West,Owner,Ready_to_Move,2,4,11,Large
215932,Telangana,Warangal,Locality_158,Apartment,1,3732,340.77,9131.028938906751,2022,Furnished,30,8,3,7,6,Medium,Yes,No,"Gym, Garden, Clubhouse, Pool",North,Builder,Ready_to_Move,2,4,15,Large
8666,Kerala,Kochi,Locality_347,Independent House,4,1819,58.46,3213.8537658053874,2017,Unfurnished,28,10,8,7,7,High,Yes,Yes,"Gym, Playground, Garden",South,Builder,Ready_to_Move,3,3,17,Large
138603,Jharkhand,Jamshedpur,Locality_391,Independent House,3,2064,31.95,1547.9651162790697,2020,Semi-furnished,9,24,5,5,4,Medium,No,Yes,Pool,North,Broker,Under_Construction,2,1,11,Large
176366,Uttar Pradesh,Lucknow,Locality_77,Apartment,5,1908,180.63,9466.981132075472,2005,Furnished,5,3,20,3,5,Medium,No,Yes,"Garden, Gym, Clubhouse, Pool, Playground",West,Owner,Ready_to_Move,2,5,10,Large
123418,Uttar Pradesh,Noida,Locality_315,Villa,5,3131,191.61,6119.770041520281,1992,Furnished,5,26,33,2,3,High,Yes,Yes,"Gym, Playground, Garden, Clubhouse",South,Builder,Under_Construction,3,4,8,Large
96736,Kerala,Trivandrum,Locality_409,Villa,1,1280,254.23,19861.71875,2020,Furnished,17,28,5,9,10,Low,No,No,"Playground, Garden, Pool, Gym",East,Broker,Under_Construction,1,4,20,Medium
196695,Bihar,Patna,Locality_420,Apartment,4,759,21.25,2799.736495388669,2002,Unfurnished,3,16,23,7,1,Low,Yes,No,"Pool, Garden",South,Builder,Ready_to_Move,1,2,9,Small
202402,Bihar,Gaya,Locality_309,Apartment,3,1731,128.84,7443.096476025419,2002,Semi-furnished,22,23,23,5,7,Low,Yes,Yes,Garden,East,Owner,Under_Construction,1,1,13,Large
149977,Uttarakhand,Dehradun,Locality_472,Apartment,4,4807,10.97,228.20886207613896,1997,Furnished,22,17,28,3,5,High,No,No,"Playground, Garden, Clubhouse",East,Broker,Ready_to_Move,3,3,11,Large
194965,Haryana,Faridabad,Locality_449,Independent House,1,2650,188.61,7117.358490566037,2015,Unfurnished,19,15,10,1,4,High,No,No,"Garden, Pool",East,Owner,Ready_to_Move,3,2,8,Large
166801,Rajasthan,Jodhpur,Locality_296,Independent House,4,3397,269.7,7939.35825728584,2023,Semi-furnished,18,24,2,8,3,Low,Yes,No,"Gym, Pool, Clubhouse, Garden, Playground",East,Broker,Under_Construction,1,5,12,Large
149701,Kerala,Kochi,Locality_262,Independent House,5,2163,386.82,17883.495145631066,2009,Furnished,29,12,16,2,9,Medium,Yes,Yes,"Gym, Pool, Garden, Clubhouse",East,Broker,Under_Construction,2,4,13,Large
209356,Punjab,Amritsar,Locality_382,Independent House,4,4987,439.47,8812.312011229196,2001,Unfurnished,2,14,24,9,4,High,Yes,No,"Clubhouse, Gym, Garden, Playground",North,Builder,Ready_to_Move,3,4,16,Large
83971,Uttar Pradesh,Lucknow,Locality_71,Apartment,2,1983,252.06,12711.043872919818,1999,Semi-furnished,1,3,26,8,6,High,No,No,"Playground, Clubhouse, Pool",North,Broker,Under_Construction,3,3,17,Large
110191,Telangana,Warangal,Locality_452,Independent House,2,2896,156.01,5387.085635359116,2003,Semi-furnished,22,11,22,6,2,Low,No,No,"Garden, Pool",West,Owner,Under_Construction,1,2,9,Large
35636,Madhya Pradesh,Bhopal,Locality_454,Villa,1,4815,409.77,8510.280373831776,2009,Semi-furnished,13,6,16,9,4,High,No,Yes,"Pool, Garden, Clubhouse",North,Broker,Ready_to_Move,3,3,16,Large
50737,Odisha,Cuttack,Locality_203,Villa,4,3280,350.79,10694.817073170732,1994,Furnished,15,22,31,2,5,Medium,Yes,Yes,Clubhouse,West,Owner,Under_Construction,2,1,9,Large
248080,Maharashtra,Pune,Locality_334,Apartment,5,1269,369.13,29088.2584712372,1998,Furnished,25,11,27,3,3,Medium,Yes,No,"Pool, Gym, Clubhouse, Playground",North,Broker,Under_Construction,2,4,8,Medium
130147,Telangana,Warangal,Locality_161,Apartment,2,3477,291.77,8391.429393155018,2019,Unfurnished,0,17,6,3,8,High,No,No,"Pool, Garden, Playground, Gym",North,Builder,Under_Construction,3,4,14,Large
229728,Maharashtra,Nagpur,Locality_330,Apartment,3,3931,114.58,2914.7799542101247,2007,Semi-furnished,1,4,18,2,3,Low,Yes,No,"Gym, Clubhouse, Pool, Garden",North,Owner,Under_Construction,1,4,6,Large
182717,Delhi,New Delhi,Locality_213,Villa,3,3601,57.96,1609.5529019716746,2010,Furnished,1,26,15,9,8,Medium,Yes,Yes,"Pool, Playground, Clubhouse, Gym, Garden",North,Broker,Ready_to_Move,2,5,19,Large
185734,Rajasthan,Jaipur,Locality_132,Independent House,4,4040,159.84,3956.435643564356,2007,Unfurnished,25,12,18,3,2,Low,Yes,Yes,"Clubhouse, Playground",South,Builder,Under_Construction,1,2,6,Large
177886,Gujarat,Surat,Locality_38,Villa,5,2805,300.93,10728.342245989305,1992,Semi-furnished,25,29,33,5,9,Medium,No,Yes,Pool,North,Owner,Under_Construction,2,1,16,Large
14562,Uttar Pradesh,Lucknow,Locality_241,Villa,5,2905,479.75,16514.629948364887,1993,Unfurnished,1,21,32,10,3,Low,Yes,No,"Gym, Playground, Garden",North,Owner,Ready_to_Move,1,3,14,Large
63067,Punjab,Amritsar,Locality_377,Apartment,2,4600,73.15,1590.217391304348,2014,Semi-furnished,6,11,11,4,4,Low,No,Yes,"Playground, Pool, Gym",West,Builder,Under_Construction,1,3,9,Large
47927,Gujarat,Surat,Locality_436,Independent House,2,4993,498.28,9979.571399959945,1996,Furnished,10,10,29,2,4,Low,Yes,No,Gym,West,Owner,Ready_to_Move,1,1,7,Large
38426,Bihar,Patna,Locality_388,Independent House,4,4219,99.72,2363.593268547049,2009,Unfurnished,5,29,16,6,2,Medium,No,Yes,Playground,West,Builder,Ready_to_Move,2,1,10,Large
59951,Bihar,Gaya,Locality_415,Apartment,4,3646,214.77,5890.565002742732,1998,Unfurnished,8,1,27,3,10,Low,Yes,Yes,"Clubhouse, Garden, Gym, Playground",South,Builder,Under_Construction,1,4,14,Large
184046,Karnataka,Mangalore,Locality_354,Apartment,2,2650,429.88,16221.88679245283,2011,Semi-furnished,28,8,14,8,9,Low,Yes,No,Pool,North,Builder,Ready_to_Move,1,1,18,Large
23091,Andhra Pradesh,Vijayawada,Locality_433,Villa,1,829,151.82,18313.63088057901,2023,Semi-furnished,15,10,2,4,3,High,Yes,No,Playground,North,Owner,Under_Construction,3,1,10,Medium
56075,Karnataka,Mangalore,Locality_454,Independent House,2,4418,56.37,1275.9167043911273,1995,Unfurnished,23,6,30,2,7,High,No,Yes,Gym,West,Builder,Ready_to_Move,3,1,12,Large
128526,Rajasthan,Jaipur,Locality_399,Villa,4,2986,493.85,16538.84795713329,2021,Semi-furnished,18,29,4,2,8,Medium,No,Yes,"Gym, Garden, Playground, Pool",North,Owner,Ready_to_Move,2,4,12,Large
224734,Assam,Silchar,Locality_109,Apartment,4,1407,390.09,27724.94669509595,2010,Unfurnished,0,4,15,10,6,Low,No,No,"Pool, Clubhouse",North,Owner,Ready_to_Move,1,2,17,Medium
192920,Gujarat,Ahmedabad,Locality_23,Villa,2,3629,384.85,10604.849820887295,2005,Unfurnished,17,20,20,4,9,High,No,No,"Clubhouse, Gym, Garden, Playground, Pool",East,Broker,Under_Construction,3,5,16,Large
195348,Gujarat,Surat,Locality_87,Independent House,3,2334,252.25,10807.626392459297,1997,Furnished,16,30,28,2,3,Low,Yes,Yes,"Pool, Gym, Garden, Playground, Clubhouse",North,Owner,Under_Construction,1,5,6,Large
136540,Uttar Pradesh,Lucknow,Locality_238,Apartment,1,2986,73.74,2469.524447421299,2013,Semi-furnished,3,10,12,8,3,Low,No,No,"Clubhouse, Playground",South,Broker,Under_Construction,1,2,12,Large
78811,Gujarat,Ahmedabad,Locality_483,Apartment,1,3606,43.57,1208.2640044370494,1990,Unfurnished,19,6,35,5,4,High,No,No,"Pool, Gym, Clubhouse, Playground, Garden",East,Builder,Under_Construction,3,5,12,Large
146706,Madhya Pradesh,Bhopal,Locality_152,Apartment,3,2258,353.06,15635.961027457928,2003,Unfurnished,29,30,22,8,5,High,No,No,Playground,North,Owner,Ready_to_Move,3,1,16,Large
102950,Rajasthan,Jaipur,Locality_429,Independent House,3,2187,208.98,9555.555555555557,1997,Semi-furnished,24,4,28,4,4,High,Yes,Yes,"Clubhouse, Playground, Garden",East,Owner,Ready_to_Move,3,3,11,Large
88130,Gujarat,Ahmedabad,Locality_389,Apartment,3,3502,251.48,7181.039406053684,2016,Semi-furnished,8,28,9,3,2,High,No,Yes,"Clubhouse, Garden, Gym, Playground, Pool",North,Broker,Under_Construction,3,5,8,Large
249123,Assam,Silchar,Locality_258,Independent House,3,2614,466.59,17849.65570007651,2017,Semi-furnished,21,7,8,9,7,Low,Yes,No,"Playground, Clubhouse, Pool, Gym, Garden",East,Builder,Under_Construction,1,5,17,Large
30708,Jharkhand,Jamshedpur,Locality_471,Apartment,2,834,443.35,53159.47242206235,2015,Semi-furnished,2,22,10,7,9,High,Yes,Yes,Garden,North,Builder,Ready_to_Move,3,1,19,Medium
30387,Assam,Guwahati,Locality_449,Independent House,1,3909,250.03,6396.265029419289,2016,Semi-furnished,30,21,9,5,2,High,Yes,No,Playground,North,Broker,Under_Construction,3,1,10,Large
144997,Karnataka,Bangalore,Locality_347,Villa,3,1439,39.1,2717.1646977067408,1990,Furnished,7,4,35,8,2,Medium,No,Yes,"Clubhouse, Pool, Playground",West,Broker,Under_Construction,2,3,12,Medium
124929,Tamil Nadu,Coimbatore,Locality_101,Villa,4,4699,395.8,8423.068738029368,2005,Unfurnished,23,22,20,7,5,Medium,Yes,Yes,Garden,South,Broker,Under_Construction,2,1,14,Large
55066,West Bengal,Durgapur,Locality_79,Villa,5,3365,54.01,1605.0520059435364,2000,Semi-furnished,3,17,25,2,3,Low,No,No,"Pool, Garden, Gym, Playground, Clubhouse",East,Owner,Ready_to_Move,1,5,6,Large
43862,Rajasthan,Jaipur,Locality_298,Apartment,2,4138,151.91,3671.09714838086,1995,Unfurnished,21,27,30,9,6,Medium,No,No,"Playground, Garden, Clubhouse",East,Owner,Ready_to_Move,2,3,17,Large
246187,Andhra Pradesh,Vijayawada,Locality_134,Independent House,3,2352,102.5,4357.993197278912,1999,Semi-furnished,16,18,26,7,2,Medium,No,No,"Garden, Pool, Playground",South,Builder,Ready_to_Move,2,3,11,Large
49978,Karnataka,Bangalore,Locality_46,Apartment,3,4876,358.55,7353.363412633306,2013,Semi-furnished,30,7,12,5,9,Low,No,No,"Playground, Garden, Clubhouse",North,Builder,Under_Construction,1,3,15,Large
145437,Kerala,Trivandrum,Locality_389,Apartment,1,4928,65.92,1337.6623376623377,2021,Unfurnished,21,17,4,1,1,High,No,Yes,"Clubhouse, Gym, Pool",East,Builder,Ready_to_Move,3,3,5,Large
44112,Chhattisgarh,Raipur,Locality_329,Apartment,4,2666,292.28,10963.24081020255,2004,Semi-furnished,16,5,21,6,4,Medium,Yes,No,"Gym, Garden, Pool, Clubhouse, Playground",North,Owner,Under_Construction,2,5,12,Large
3916,Kerala,Kochi,Locality_423,Independent House,5,3318,475.61,14334.23749246534,1997,Unfurnished,21,26,28,3,6,Medium,Yes,Yes,"Gym, Pool, Clubhouse",North,Builder,Ready_to_Move,2,3,11,Large
45290,West Bengal,Kolkata,Locality_370,Apartment,5,2859,368.42,12886.323889471843,2009,Unfurnished,13,9,16,6,7,Low,No,No,"Playground, Pool",West,Owner,Ready_to_Move,1,2,14,Large
81919,Telangana,Hyderabad,Locality_237,Independent House,2,3122,363.55,11644.778987828317,2016,Furnished,14,24,9,6,5,High,No,Yes,"Gym, Garden",West,Owner,Ready_to_Move,3,2,14,Large
117901,Karnataka,Mangalore,Locality_440,Villa,1,4288,362.3,8449.160447761195,2006,Unfurnished,21,1,19,8,7,Medium,No,No,"Playground, Gym",West,Owner,Ready_to_Move,2,2,17,Large
83961,Telangana,Hyderabad,Locality_459,Apartment,2,4999,265.82,5317.46349269854,2013,Unfurnished,1,24,12,9,4,Medium,Yes,No,"Playground, Clubhouse, Gym, Garden",East,Builder,Under_Construction,2,4,15,Large
50855,Odisha,Cuttack,Locality_74,Villa,5,1940,343.13,17687.113402061856,1998,Furnished,13,3,27,3,4,High,Yes,No,Playground,North,Broker,Ready_to_Move,3,1,10,Large
197361,Gujarat,Surat,Locality_149,Villa,4,3269,187.99,5750.688283878862,2017,Semi-furnished,9,25,8,3,9,Low,Yes,No,"Pool, Garden",East,Builder,Under_Construction,1,2,13,Large
71236,Jharkhand,Jamshedpur,Locality_471,Independent House,4,1751,405.17,23139.34894346088,2023,Furnished,4,12,2,2,8,Medium,Yes,Yes,"Garden, Playground, Pool, Clubhouse",North,Owner,Under_Construction,2,4,12,Large
53489,Kerala,Kochi,Locality_192,Independent House,5,3236,185.78,5741.038318912238,2016,Semi-furnished,11,24,9,3,5,Low,Yes,No,"Pool, Garden, Playground, Gym",West,Broker,Under_Construction,1,4,9,Large
103858,Telangana,Warangal,Locality_253,Independent House,1,4598,111.88,2433.2318399304045,2023,Furnished,26,5,2,1,5,Low,No,No,"Pool, Clubhouse, Playground, Gym",East,Broker,Under_Construction,1,4,7,Large
145037,Andhra Pradesh,Vijayawada,Locality_25,Villa,1,1001,46.36,4631.368631368631,2013,Furnished,14,15,12,5,6,High,No,No,"Pool, Clubhouse",North,Broker,Under_Construction,3,2,14,Medium
72408,Uttar Pradesh,Lucknow,Locality_302,Independent House,4,4802,377.21,7855.268638067472,2018,Semi-furnished,16,1,7,4,9,Low,Yes,No,Clubhouse,North,Broker,Ready_to_Move,1,1,14,Large
70790,Chhattisgarh,Raipur,Locality_330,Apartment,2,4140,174.27,4209.420289855072,2003,Semi-furnished,29,6,22,3,8,Medium,Yes,Yes,"Pool, Playground",North,Broker,Under_Construction,2,2,13,Large
116668,West Bengal,Durgapur,Locality_486,Independent House,5,1216,337.52,27756.57894736842,1990,Semi-furnished,10,25,35,2,3,Medium,Yes,Yes,"Gym, Pool",North,Owner,Under_Construction,2,2,7,Medium
88892,Assam,Guwahati,Locality_154,Villa,3,2274,159.19,7000.439753737906,2021,Unfurnished,27,4,4,8,6,Medium,No,Yes,"Playground, Pool, Clubhouse",North,Builder,Ready_to_Move,2,3,16,Large
242695,Uttar Pradesh,Lucknow,Locality_23,Independent House,4,2207,468.5,21227.91119166289,2021,Furnished,6,21,4,7,3,Medium,No,Yes,"Pool, Garden, Clubhouse, Gym, Playground",West,Owner,Under_Construction,2,5,12,Large
80099,Haryana,Gurgaon,Locality_146,Villa,4,3623,135.71,3745.790781120618,2019,Unfurnished,16,9,6,8,2,High,No,No,"Pool, Gym, Playground, Garden",East,Builder,Ready_to_Move,3,4,13,Large
151572,Bihar,Gaya,Locality_433,Independent House,4,1314,489.46,37249.61948249619,1999,Furnished,25,8,26,8,3,Low,Yes,No,"Pool, Garden, Gym, Clubhouse",North,Builder,Ready_to_Move,1,4,12,Medium
109281,Odisha,Cuttack,Locality_458,Independent House,5,2184,292.59,13396.97802197802,2003,Unfurnished,29,12,22,6,9,Low,No,Yes,Clubhouse,North,Builder,Under_Construction,1,1,16,Large
35205,West Bengal,Kolkata,Locality_466,Independent House,2,3742,198.18,5296.098343132015,2011,Furnished,23,17,14,1,6,High,Yes,Yes,"Gym, Pool, Clubhouse",North,Builder,Ready_to_Move,3,3,10,Large
107803,Gujarat,Ahmedabad,Locality_469,Apartment,3,3184,223.49,7019.158291457286,1990,Semi-furnished,23,15,35,10,8,Low,Yes,Yes,"Pool, Clubhouse, Playground",West,Builder,Ready_to_Move,1,3,19,Large
81911,Chhattisgarh,Raipur,Locality_396,Apartment,1,1794,82.24,4584.16945373467,2000,Unfurnished,30,19,25,8,10,Medium,No,Yes,"Pool, Gym",West,Broker,Under_Construction,2,2,20,Large
17210,Bihar,Gaya,Locality_460,Apartment,4,3404,428.42,12585.78143360752,2019,Furnished,25,26,6,9,2,High,Yes,No,Clubhouse,West,Broker,Ready_to_Move,3,1,14,Large
141005,Haryana,Faridabad,Locality_305,Villa,2,2725,286.35,10508.256880733948,2001,Furnished,24,21,24,9,2,Low,No,Yes,"Pool, Gym, Garden, Clubhouse, Playground",East,Owner,Ready_to_Move,1,5,12,Large
246186,Punjab,Amritsar,Locality_448,Apartment,4,1481,323.6,21850.101282916952,2008,Semi-furnished,23,26,17,4,3,Low,No,No,"Pool, Gym",South,Owner,Under_Construction,1,2,8,Medium
72892,Madhya Pradesh,Indore,Locality_393,Villa,3,1661,397.32,23920.529801324505,2002,Semi-furnished,5,28,23,8,7,Low,No,Yes,"Garden, Clubhouse, Playground",East,Builder,Under_Construction,1,3,16,Large
45446,Telangana,Hyderabad,Locality_254,Independent House,2,1262,204.56,16209.19175911252,1994,Furnished,7,3,31,5,10,Low,No,Yes,"Pool, Clubhouse, Playground",West,Builder,Ready_to_Move,1,3,16,Medium
119928,Madhya Pradesh,Bhopal,Locality_66,Independent House,1,3127,308.97,9880.716341541414,2020,Semi-furnished,18,11,5,3,7,High,No,No,"Pool, Garden, Gym, Playground",North,Owner,Under_Construction,3,4,13,Large
239864,Chhattisgarh,Bilaspur,Locality_191,Independent House,2,3247,116.29,3581.459809054512,1992,Semi-furnished,5,11,33,2,5,Low,Yes,Yes,"Clubhouse, Garden, Playground, Pool, Gym",North,Builder,Ready_to_Move,1,5,8,Large
238062,Punjab,Amritsar,Locality_447,Villa,4,3372,352.76,10461.447212336892,2002,Furnished,3,22,23,4,9,Medium,No,No,"Gym, Garden, Clubhouse, Pool",South,Broker,Ready_to_Move,2,4,15,Large
23190,Uttar Pradesh,Lucknow,Locality_51,Independent House,3,1305,332.79,25501.14942528736,1994,Furnished,26,7,31,5,1,High,No,Yes,"Clubhouse, Pool, Garden",North,Builder,Under_Construction,3,3,9,Medium
193905,Uttarakhand,Haridwar,Locality_113,Independent House,2,2947,63.51,2155.0729555480148,1991,Furnished,27,21,34,7,7,Low,No,No,"Clubhouse, Garden",North,Builder,Ready_to_Move,1,2,15,Large
142019,Kerala,Trivandrum,Locality_131,Villa,3,1253,347.2,27709.49720670391,1993,Semi-furnished,30,10,32,8,2,High,Yes,No,"Garden, Playground, Gym, Clubhouse",West,Broker,Ready_to_Move,3,4,13,Medium
1541,Jharkhand,Ranchi,Locality_129,Villa,4,3700,430.6,11637.837837837838,2003,Furnished,1,17,22,7,9,High,No,No,"Clubhouse, Pool, Gym, Garden",North,Builder,Under_Construction,3,4,19,Large
133817,Gujarat,Surat,Locality_320,Villa,3,4078,138.59,3398.4796468857285,2002,Semi-furnished,24,23,23,10,4,Medium,Yes,No,"Pool, Garden, Clubhouse, Gym, Playground",East,Builder,Under_Construction,2,5,16,Large
14204,Uttar Pradesh,Noida,Locality_140,Independent House,3,4739,307.92,6497.573327706267,1990,Semi-furnished,13,12,35,2,9,Low,Yes,No,"Clubhouse, Garden, Playground, Gym, Pool",East,Builder,Under_Construction,1,5,12,Large
63026,Tamil Nadu,Coimbatore,Locality_449,Independent House,2,4057,473.04,11659.847177717524,2005,Furnished,26,7,20,8,2,Medium,Yes,Yes,"Playground, Clubhouse, Gym, Pool",North,Broker,Ready_to_Move,2,4,12,Large
242889,Andhra Pradesh,Vishakhapatnam,Locality_178,Independent House,1,1877,154.36,8223.761321257327,2017,Furnished,5,26,8,9,4,Medium,Yes,Yes,"Pool, Garden, Clubhouse, Gym",North,Builder,Under_Construction,2,4,15,Large
27559,Chhattisgarh,Bilaspur,Locality_96,Apartment,2,2049,114.91,5608.101512933138,2013,Unfurnished,4,23,12,6,2,Medium,Yes,Yes,"Garden, Pool, Clubhouse",West,Broker,Ready_to_Move,2,3,10,Large
84661,Madhya Pradesh,Indore,Locality_426,Apartment,1,4366,328.06,7513.971598717361,2014,Furnished,25,26,11,2,3,Low,No,Yes,"Clubhouse, Garden, Playground",North,Broker,Under_Construction,1,3,6,Large
133206,Jharkhand,Jamshedpur,Locality_208,Apartment,1,3450,384.05,11131.884057971014,1995,Semi-furnished,1,30,30,7,6,Low,Yes,Yes,Pool,South,Owner,Under_Construction,1,1,14,Large
